pdf,page,text_chars,text_blocks,ink_ratio,strong_ink_ratio,is_blank,width_px,height_px
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,66,990,29,0.447173257630774,0.25036494208607496,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,67,3089,7,0.41987779024816063,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,68,936,29,0.4432047416796872,0.24839902290882684,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,69,3019,6,0.41601563932718616,0.07005054172810164,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,70,944,29,0.4436228662808184,0.24856407209348386,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,71,3019,6,0.4159679584516186,0.07002119965082929,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,72,988,29,0.44543840731204565,0.2498624590127858,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,73,3019,6,0.4159862972499138,0.07002486741048833,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,74,973,29,0.44508997014443635,0.2497230841457421,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,75,3019,6,0.4159862972499138,0.07003220292980641,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,76,932,29,0.4427499394819656,0.24795522399008238,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,77,3019,6,0.4159752939709367,0.07001753189117023,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,78,968,29,0.44447745428137586,0.24934163714120142,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,79,3019,6,0.41598996500957286,0.07003220292980641,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,80,964,29,0.44456548051319295,0.24936731145881472,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,81,3019,6,0.4159936327692319,0.0700468739684426,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,82,944,29,0.4434064684609347,0.24843570050541727,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,83,3019,6,0.4160119715675271,0.07005054172810164,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,84,956,29,0.4441803657489932,0.24896752565597882,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,85,3019,6,0.4160119715675271,0.07005787724741973,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,86,955,29,0.4441253493541075,0.24903354532984162,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,87,3019,6,0.41600096828855,0.07004320620878356,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,88,984,29,0.44587853847113107,0.25018888962244085,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,89,3019,6,0.41601563932718616,0.07005787724741973,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,90,962,29,0.44540539747511426,0.2489565223770017,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,91,3089,7,0.4198557836902064,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,92,986,29,0.446769804068279,0.25007885683266945,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,93,3089,7,0.4198851257674787,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,94,1006,29,0.44843496695348545,0.25122319784629155,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,95,3089,7,0.4198851257674787,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,96,977,29,0.4462086368404451,0.24967907102983355,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,97,3089,7,0.41986311920952446,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,98,982,29,0.44655340624839535,0.24994681748494385,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,99,3089,7,0.41988879352713776,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,100,981,29,0.44676613630861994,0.2500898601116466,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,101,3090,7,0.41989612904645585,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,102,963,29,0.44535771659954665,0.2489565223770017,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,103,3090,7,0.4199328066430463,0.07092713628661342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,104,951,29,0.4449872728739831,0.24875112783609515,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,105,3090,7,0.4199181356044101,0.07091980076729532,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,106,975,29,0.44657908056600865,0.2498697945321039,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,107,3090,7,0.4199181356044101,0.07092346852695437,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,108,959,29,0.44533937780125143,0.24895285461734262,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,109,3090,7,0.4199364744027053,0.07093813956559054,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,110,956,29,0.44437108925126356,0.2491215715616587,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,111,3020,6,0.41601563932718616,0.07005787724741973,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,112,986,29,0.44581251879726824,0.25015221202585036,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,113,3020,6,0.41604131364479946,0.07006521276673783,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,114,957,29,0.44419870454728844,0.24911790380199966,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,115,3020,6,0.4160339781254814,0.07006888052639687,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,116,985,29,0.4455777821790894,0.2501045311502828,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,117,3020,6,0.4160266426061633,0.07006154500707877,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,118,970,29,0.4448625690455756,0.24951402184517654,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,119,3020,6,0.41604131364479946,0.07007254828605591,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,120,978,29,0.44509730566375444,0.24974875846335542,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,121,3020,6,0.4160339781254814,0.07005787724741973,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,122,989,29,0.44554477234215795,0.25006051803437424,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,123,3020,6,0.41605965244309473,0.07006521276673783,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,124,998,29,0.44679547838589234,0.25084175084175087,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,125,3020,6,0.41605231692377664,0.07006888052639687,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,126,969,29,0.444899246642166,0.24960571583665267,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,127,3020,6,0.4160449814044585,0.07006154500707877,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,128,973,29,0.4452403482904572,0.2498697945321039,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,129,3020,6,0.41605965244309473,0.07007254828605591,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,130,981,29,0.4451156444620497,0.24973041966506018,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,131,3020,6,0.4160339781254814,0.07006154500707877,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,132,966,29,0.4445324706762615,0.24930862730427,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,133,3020,6,0.41605965244309473,0.07006888052639687,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,134,986,29,0.4460876007716966,0.2503869486440293,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,135,3020,6,0.41605231692377664,0.07007254828605591,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,136,941,29,0.4444407766847854,0.24824497700314693,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,137,3090,7,0.419910800085092,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,138,939,29,0.4425848902973086,0.24789653983553767,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,139,659,3,0.08462988637280576,0.01780330538500473,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,140,931,29,0.44208607498367847,0.24750408955201983,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V01.pdf,141,659,3,0.08459687653587436,0.017792302106027596,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,1,188,7,0.10103577532771432,0.015885067083324163,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,2,985,29,0.44686883357907325,0.2501632153048275,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,3,3088,7,0.4197677574583893,0.07082443901616015,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,4,997,29,0.44733097129611293,0.2505373267900501,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,5,3088,7,0.4197750929777074,0.07083911005479633,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,6,998,29,0.4474336685665662,0.25068770493607095,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,7,3088,7,0.4197677574583893,0.0708207712565011,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,8,965,29,0.44567314393022456,0.24931229506392905,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,9,3088,7,0.4197787607373664,0.07082443901616015,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,10,956,29,0.4433991329416166,0.24845037154405347,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,11,3019,6,0.4159752939709367,0.07001753189117023,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,12,965,29,0.44591154830806246,0.24940398905540517,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,13,3089,7,0.4198594514498654,0.07086478437240964,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,14,989,29,0.44700820844611694,0.25022189945937223,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,15,3089,7,0.4198557836902064,0.07087211989172773,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,16,985,29,0.4468798368580504,0.250203560661077,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,17,3089,7,0.41983377713225206,0.07084277781445537,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,18,993,29,0.4469715308495265,0.2502182316997132,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,19,3089,7,0.41987779024816063,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,20,998,29,0.4475510368756556,0.25057400438664057,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,21,3089,7,0.4198521159305473,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,22,985,29,0.4468358237421418,0.25014120874687323,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,23,3089,7,0.4198741224885016,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,24,985,29,0.4468908401370275,0.2501558797855094,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,25,3089,7,0.4198594514498654,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,26,1005,29,0.4478994740432649,0.2509151060349317,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,27,3089,7,0.41986311920952446,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,28,985,29,0.447015543965435,0.25029525465255315,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,29,3089,7,0.41986311920952446,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,30,970,29,0.44652039641146396,0.24993581420596672,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,31,3089,7,0.41986311920952446,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,32,962,29,0.44539439419613713,0.2490482163684778,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,33,3089,7,0.41987779024816063,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,34,1006,29,0.447987500275082,0.2509151060349317,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,35,3089,7,0.4198741224885016,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,36,998,29,0.4475143592790652,0.25057400438664057,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,37,3089,7,0.4198667869691835,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,38,986,29,0.44670745215407526,0.25003851147642,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,39,3089,7,0.4198814580078197,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,40,949,29,0.4448002171313718,0.24865576608495998,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,41,3089,7,0.4198374448919111,0.07086478437240964,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,42,950,29,0.4450092794319374,0.24880247647132178,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,43,3089,7,0.4198594514498654,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,44,949,29,0.4449615985563698,0.2487474600764361,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,45,3089,7,0.4198447804112292,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,46,978,29,0.4459959067802205,0.2495947125576755,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,47,3089,7,0.4198557836902064,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,48,986,29,0.44653506745010013,0.24997982732187526,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,49,3089,7,0.41984844817088823,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,50,982,29,0.4462966630722622,0.24974875846335542,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,51,3089,7,0.4198741224885016,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,52,933,29,0.4439382936114962,0.24791487863383288,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,53,3089,7,0.41987045472884255,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,54,998,29,0.44716225435179685,0.25032092897016645,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,55,3089,7,0.41987779024816063,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,56,998,29,0.4476280598284956,0.2507537246099338,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,57,3089,7,0.4198741224885016,0.07087945541104583,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,58,958,29,0.4454494105910228,0.24905188412813686,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,59,3089,7,0.4198851257674787,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,60,974,29,0.44608026525237854,0.24956537048040317,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,61,3089,7,0.4198741224885016,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,62,1010,29,0.44845697351143976,0.25123053336560963,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,63,3089,7,0.4198814580078197,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,64,994,29,0.44759504999156413,0.2505043169531187,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,65,3089,7,0.41987779024816063,0.07089045869002296,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,66,993,29,0.4475326980773604,0.2504382972792559,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,67,3089,7,0.4198814580078197,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,68,994,29,0.44763539534781366,0.25055199782868626,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,69,3089,7,0.41987779024816063,0.070894126449682,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,70,994,29,0.44739332321031666,0.2504236262406197,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,71,3089,7,0.41984844817088823,0.07087578765138677,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,72,994,29,0.4473273035364539,0.2502989224122122,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,73,3089,7,0.4198521159305473,0.0708611166127506,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,74,968,29,0.44579417999897303,0.24945900545029084,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,75,3089,7,0.41986311920952446,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,76,958,29,0.4451853318955715,0.2488941704627979,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,77,3089,7,0.41984844817088823,0.0708611166127506,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,78,970,29,0.44563279857397503,0.24931229506392905,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,79,3089,7,0.4198447804112292,0.07086478437240964,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,80,970,29,0.4457171570461331,0.24934530490086046,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,81,3089,7,0.4198521159305473,0.07087578765138677,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,82,970,29,0.44548608818761326,0.24916558467756725,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,83,3089,7,0.41987779024816063,0.07089779420934104,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,84,978,29,0.44608026525237854,0.24958370927869838,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,85,3089,7,0.41988879352713776,0.07090879748831819,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,86,970,29,0.44577217344101877,0.2493306338622243,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,87,3089,7,0.4198814580078197,0.07088312317070487,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,88,986,29,0.4465387352097592,0.24992481092698957,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,89,3089,7,0.4198924612867968,0.0709014619690001,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,90,998,29,0.44761705654951844,0.2507573923695928,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,91,3089,7,0.4198521159305473,0.07088679093036392,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,92,940,29,0.4428709755507141,0.248006572625309,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,93,3019,6,0.4160083038078681,0.07005054172810164,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,94,936,29,0.44276094276094274,0.24803224694292234,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,95,3019,6,0.4160083038078681,0.07005787724741973,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,96,929,29,0.442614232374581,0.24793688519178717,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,97,3019,6,0.41599730052889095,0.07004320620878356,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,98,977,29,0.44642136690066975,0.24989913660937627,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,99,3089,7,0.4198814580078197,0.07090879748831819,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,100,978,29,0.4463956925830564,0.24989913660937627,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,101,3090,7,0.419910800085092,0.07092713628661342,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,102,995,29,0.44744833960520236,0.2505116524724368,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,103,3090,7,0.4199364744027053,0.07092346852695437,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,104,999,29,0.4477637669358802,0.2507573923695928,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,105,3090,7,0.41992913888338723,0.0709344718059315,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,106,983,29,0.4468101494245285,0.25013387322755515,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,107,3090,7,0.4199181356044101,0.07090879748831819,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,108,995,29,0.44751802703872423,0.2505556655883453,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,109,3090,7,0.4199328066430463,0.07093813956559054,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,110,995,29,0.4472906259398634,0.25040161968266544,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,111,3090,7,0.41989612904645585,0.07090512972865914,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,112,983,29,0.4466451002398715,0.25000916939914763,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,113,3090,7,0.4199181356044101,0.07091613300763627,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,114,1007,29,0.4482735855284875,0.2511094972968611,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,115,3090,7,0.419907132325433,0.07091613300763627,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,116,991,29,0.4471182412358883,0.2503099256911893,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,117,3090,7,0.41990346456577393,0.07091246524797723,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,118,983,29,0.44705588932168455,0.25031359345084836,False,459,594
volumes/Demons_Whip_Catalogo_NOVO_Props_MODEL_3D_V02.pdf,119,3090,7,0.419907132325433,0.07091980076729532,False,459,594
